"Connect ID","Node A","Node B","Node C","Node D","Node E","Node F","Node G","Node H"
"10532","8589938268","4294968334","","","","","",""
"10533","25769804067","8589938167","","","","","",""
"10534","8589938167","4294968233","","","","","",""
"10535","25769804481","8589937797","","","","","",""
"10536","8589937797","4294967863","","","","","",""
"10537","25769804169","8589938344","","","","","",""
"10538","8589938344","4294968410","","","","","",""
"10539","25769804721","8589937944","","","","","",""
"10540","8589937944","4294968010","","","","","",""
"10541","25769804482","8589938327","","","","","",""
"10542","8589938327","4294968393","","","","","",""
"10543","25769804399","8589938195","","","","","",""
"10544","8589938195","4294968261","","","","","",""
"10545","25769804473","8589938370","","","","","",""
"10546","8589938370","4294968436","","","","","",""
"10547","25769804085","8589938369","","","","","",""
"10548","8589938369","4294968435","","","","","",""
"10549","25769804768","8589938071","","","","","",""
"10550","8589938071","4294968137","","","","","",""
"10551","25769804935","8589937813","","","","","",""
"10552","8589937813","4294967879","","","","","",""
"10553","25769804497","8589937698","","","","","",""
"10554","8589937698","4294967764","","","","","",""
"10555","25769804535","8589937801","","","","","",""
"10556","8589937801","4294967867","","","","","",""
"10557","25769804750","8589937688","","","","","",""
"10558","8589937688","4294967754","","","","","",""
"10559","25769804003","8589937896","","","","","",""
"10560","8589937896","4294967962","","","","","",""
"10561","25769804069","8589938284","","","","","",""
"10562","8589938284","4294968350","","","","","",""
"10563","25769803868","8589937913","","","","","",""
"10564","8589937913","4294967979","","","","","",""
"10565","25769804276","8589938152","","","","","",""
"10566","8589938152","4294968218","","","","","",""
"10567","25769804722","8589937551","","","","","",""
"10568","8589937551","4294967617","","","","","",""
"10569","25769804301","8589937670","","","","","",""
"10570","8589937670","4294967736","","","","","",""
"10571","25769804488","8589937823","","","","","",""
"10572","8589937823","4294967889","","","","","",""
"10573","25769803872","8589938480","","","","","",""
"10574","8589938480","4294968546","","","","","",""
"10575","25769804221","8589938463","","","","","",""
"10576","8589938463","4294968529","","","","","",""
"10577","25769804236","8589938222","","","","","",""
"10578","8589938222","4294968288","","","","","",""
"10579","25769803990","8589937845","","","","","",""
"10580","8589937845","4294967911","","","","","",""
"10581","25769804788","8589937926","","","","","",""
"10582","8589937926","4294967992","","","","","",""
"10583","25769804470","8589937967","","","","","",""
"10584","8589937967","4294968033","","","","","",""
"10585","25769804660","8589938310","","","","","",""
"10586","8589938310","4294968376","","","","","",""
"10587","25769804506","8589937840","","","","","",""
"10588","8589937840","4294967906","","","","","",""
"10589","25769804325","8589938388","","","","","",""
"10590","8589938388","4294968454","","","","","",""
"10591","25769804765","8589937917","","","","","",""
"10592","8589937917","4294967983","","","","","",""
"10593","25769803830","8589938088","","","","","",""
"10594","8589938088","4294968154","","","","","",""
"10595","25769804680","8589938314","","","","","",""
"10596","8589938314","4294968380","","","","","",""
"10597","25769804394","8589937788","","","","","",""
"10598","8589937788","4294967854","","","","","",""
"10599","25769804770","8589937678","","","","","",""
"10600","8589937678","4294967744","","","","","",""
"10601","25769804455","8589937497","","","","","",""
"10602","8589937497","4294967563","","","","","",""
"10603","25769804592","8589937713","","","","","",""
"10604","8589937713","4294967779","","","","","",""
"10605","25769804205","8589937525","","","","","",""
"10606","8589937525","4294967591","","","","","",""
"10607","25769804314","8589938302","","","","","",""
"10608","8589938302","4294968368","","","","","",""
"10609","25769804522","8589938130","","","","","",""
"10610","8589938130","4294968196","","","","","",""
"10611","25769804663","8589937909","","","","","",""
"10612","8589937909","4294967975","","","","","",""
"10613","25769804182","8589938187","","","","","",""
"10614","8589938187","4294968253","","","","","",""
"10615","25769803975","8589937679","","","","","",""
"10616","8589937679","4294967745","","","","","",""
"10617","25769804328","8589937606","","","","","",""
"10618","8589937606","4294967672","","","","","",""
"10619","25769804490","8589938290","","","","","",""
"10620","8589938290","4294968356","","","","","",""
"10621","25769804926","8589937820","","","","","",""
"10622","8589937820","4294967886","","","","","",""
"10623","25769803903","8589937987","","","","","",""
"10624","8589937987","4294968053","","","","","",""
"10625","25769804533","8589938333","","","","","",""
"10626","8589938333","4294968399","","","","","",""
"10627","25769804711","8589937664","","","","","",""
"10628","8589937664","4294967730","","","","","",""
"10629","25769804884","8589938035","","","","","",""
"10630","8589938035","4294968101","","","","","",""
"10631","25769804796","8589937523","","","","","",""
"10632","8589937523","4294967589","","","","","",""
"10633","25769804597","8589937436","","","","","",""
"10634","8589937436","4294967502","","","","","",""
"10635","25769804215","8589938217","","","","","",""
"10636","8589938217","4294968283","","","","","",""
"10637","25769803900","8589937898","","","","","",""
"10638","8589937898","4294967964","","","","","",""
"10639","25769804706","8589937861","","","","","",""
"10640","8589937861","4294967927","","","","","",""
"10641","25769803825","8589937846","","","","","",""
"10642","8589937846","4294967912","","","","","",""
"10643","25769804447","8589937723","","","","","",""
"10644","8589937723","4294967789","","","","","",""
"10645","25769804523","8589937377","","","","","",""
"10646","8589937377","4294967443","","","","","",""
"10647","25769804116","8589937462","","","","","",""
"10648","8589937462","4294967528","","","","","",""
"10649","25769804683","8589938398","","","","","",""
"10650","8589938398","4294968464","","","","","",""
"10651","25769804550","8589938181","","","","","",""
"10652","8589938181","4294968247","","","","","",""
"10653","25769804176","8589937524","","","","","",""
"10654","8589937524","4294967590","","","","","",""
"10655","25769804414","8589937595","","","","","",""
"10656","8589937595","4294967661","","","","","",""
"10657","25769804745","8589937429","","","","","",""
"10658","8589937429","4294967495","","","","","",""
"10659","25769804298","8589934799","","","","","",""
"10660","8589934799","4294968562","","","","","",""
"10661","25769804951","8589938110","","","","","",""
"10662","8589938110","4294968176","","","","","",""
"10663","25769804428","8589937856","","","","","",""
"10664","8589937856","4294967922","","","","","",""
"10665","25769804315","8589937686","","","","","",""
"10666","8589937686","4294967752","","","","","",""
"10667","25769803933","8589938322","","","","","",""
"10668","8589938322","4294968388","","","","","",""
"10669","25769804689","8589938261","","","","","",""
"10670","8589938261","4294968327","","","","","",""
"10671","25769804735","8589937702","","","","","",""
"10672","8589937702","4294967768","","","","","",""
"10673","25769804421","8589937475","","","","","",""
"10674","8589937475","4294967541","","","","","",""
"10675","25769804645","8589937751","","","","","",""
"10676","8589937751","4294967817","","","","","",""
"10677","25769804373","8589937843","","","","","",""
"10678","8589937843","4294967909","","","","","",""
"10679","25769803922","8589938349","","","","","",""
"10680","8589938349","4294968415","","","","","",""
"10681","25769804839","8589938055","","","","","",""
"10682","8589938055","4294968121","","","","","",""
"10683","25769804495","8589937832","","","","","",""
"10684","8589937832","4294967898","","","","","",""
"10685","25769804638","8589937422","","","","","",""
"10686","8589937422","4294967488","","","","","",""
"10687","25769804102","8589937493","","","","","",""
"10688","8589937493","4294967559","","","","","",""
"10689","25769804445","8589937506","","","","","",""
"10690","8589937506","4294967572","","","","","",""
"10691","25769804561","8589937879","","","","","",""
"10692","8589937879","4294967945","","","","","",""
"10693","25769804019","8589937708","","","","","",""
"10694","8589937708","4294967774","","","","","",""
"10695","25769804681","8589937828","","","","","",""
"10696","8589937828","4294967894","","","","","",""
"10697","25769804477","8589938271","","","","","",""
"10698","8589938271","4294968337","","","","","",""
"10699","25769804106","8589938158","","","","","",""
"10700","8589938158","4294968224","","","","","",""
"10701","25769804249","8589938138","","","","","",""
"10702","8589938138","4294968204","","","","","",""
"10703","25769804933","8589938441","","","","","",""
"10704","8589938441","4294968507","","","","","",""
"10705","25769804164","8589938334","","","","","",""
"10706","8589938334","4294968400","","","","","",""
"10707","25769804464","8589938258","","","","","",""
"10708","8589938258","4294968324","","","","","",""
"10709","25769804739","8589938112","","","","","",""
"10710","8589938112","4294968178","","","","","",""
"10711","25769804816","8589938289","","","","","",""
"10712","8589938289","4294968355","","","","","",""
"10713","25769804885","8589937591","","","","","",""
"10714","8589937591","4294967657","","","","","",""
"10715","25769803806","8589938471","","","","","",""
"10716","8589938471","4294968537","","","","","",""
"10717","25769803805","8589938147","","","","","",""
"10718","8589938147","4294968213","","","","","",""
"10719","25769804540","8589938042","","","","","",""
"10720","8589938042","4294968108","","","","","",""
"10721","25769803956","8589937687","","","","","",""
"10722","8589937687","4294967753","","","","","",""
"10723","25769804193","8589937584","","","","","",""
"10724","8589937584","4294967650","","","","","",""
"10725","25769804342","8589937948","","","","","",""
"10726","8589937948","4294968014","","","","","",""
"10727","25769804388","8589937358","","","","","",""
